LOAD DATA
INFILE *
APPEND
INTO TABLE macomb.mt_eh_entity_default_photo
FIELDS TERMINATED BY ',' OPTIONALLY ENCLOSED BY '"'
(ENTITY_ID,PHOTO_ID,ACTION_TYPE,ACTION_TIME,ACTION_BY)
BEGINDATA
0IHUZCZ000X32MIG,O40W7HELOJTJ1WW7,I,2000012620:19:46-480,-900
0IHURWN000X31MIG,LUC26DY16MRDVXVJ,I,2000012621:06:10-480,-900
0IHV0QM310XD3MIG,UEM1LWNLISWZ5YO9,I,2000012621:07:32-480,-900
0IHUZD5000X32MIG,EUDLRTSUBITAOQB3,I,2000012622:29:58-480,-900
0IHV5LY5D0XD1MIG,AG4OXORPFIYA2PAB,I,2000012622:30:34-480,-900
0IHVDPJ000X51MIG,L8B4MATQDMMGIXYY,I,2000012622:32:30-480,-900
0IHUO0F060X22MIG,CBSLVVLSQZLAZFYQ,I,2000012622:59:58-480,-900
0IHUXQ6000X32MIG,OCTB2KZHHFRA2ITH,I,2000012701:58:16-480,-900
0IHUZDW000X32MIG,HRO5F4N3BOG5EA1O,I,2000012701:58:48-480,-900
0IHUZDJ000X32MIG,Y0GLYCUFV6DNH0H7,I,2000012701:59:12-480,-900
0IHUJG2000X30MIG,ROPDQRMHQO0CBZ1T,I,2000012701:59:36-480,-900
0IHV4FJ350XD1MIG,RJQY3H0176MZ2BD8,I,2000012702:24:28-480,-900
0IHUMRO000X32MIG,GF5KMEOQZSKDJG5M,I,2000012702:25:14-480,-900
0IHV0PF060XD3MIG,XI12JFVLAN8Y4R24,I,2000012702:25:42-480,-900
0IHVPJ23M0X83MIG,L7QQHVZQNUKQTBI6,I,2000012702:26:08-480,-900
0IHUZDO000X32MIG,DZCADU2T7D6TAKQR,I,2000012703:05:00-480,-900
0IHUPEU0C0X22MIG,WS77I1II5HSFY3E5,I,2000012703:05:26-480,-900
0IHUTDI1K0XD2MIG,K80P575LQ5LN5ZZQ,I,2000012703:06:16-480,-900
0IHVBHQ000X41MIG,AF18H0EX2XGEWXF7,I,2000012703:06:44-480,-900
0IHUZEQ000X32MIG,OOZN7LTJSP7GZR0O,I,2000012704:37:22-480,-900
0IHUZEM000X32MIG,LNZVNWDRCMXP1RW9,I,2000012704:37:56-480,-900
0IHUZDE000X32MIG,RS7TC84TB3E4FWDT,I,2000012704:38:38-480,-900
0IHUZEG000X32MIG,R49FI2TXTL2J0REX,I,2000012704:39:16-480,-900
0IHUZE5000X32MIG,GE35N88A9VX41VJD,I,2000012705:25:44-480,-900
0IHUZF8060X32MIG,IYVPKDP5GP7OXW7P,I,2000012705:26:16-480,-900
0IHUZEC000X32MIG,S5KDWU8U5FP357SD,I,2000012705:27:24-480,-900
0IHUZEZ000X32MIG,CT9E5DYL1YLK1AH5,I,2000012705:27:52-480,-900
0IHVN7X000X85MIG,VHSSZWTYCXO94CUG,I,2000012705:53:08-480,-900
0IHUITC000XD1MIG,B28FVRQSLS7SNY8Z,I,2000012705:53:32-480,-900
0IHUZF5000X32MIG,TUXBXWI5CS0Q1MLE,I,2000012705:54:10-480,-900
0IHUZE1000X32MIG,GCZZW2Z3UGTZ7RAL,I,2000012706:22:58-480,-900
0IHUZFD000X32MIG,WXZMFSCSSMLRXM2W,I,2000012710:09:10-480,-900
0IHUMEO3I0XD3MIG,BG2PKFE1DRPFLCBQ,I,2000012710:09:40-480,-900
0IHUZFM000X32MIG,G29MV8P04LPED4DW,I,2000012710:29:28-480,-900
0IHUIOO2I0XD1MIG,SALZSPFTD3KWS1ZM,I,2000012710:41:00-480,-900
0IHUQ394M0XD1MIG,XONDYT7W11YK37KW,I,2000012710:41:50-480,-900
0IHULE2170XD3MIG,UXLOHL5TOJNCH3I5,I,2000012710:58:46-480,-900
0IHUPMJ0A0X23MIG,QCLOR4PF1QJANCOA,I,2000012711:15:50-480,-900
0IHUZFV060X32MIG,PXMPPYRR91QJDIYZ,I,2000012711:21:34-480,-900
0IHUZFI000X32MIG,GXZ623JEJP5N6284,I,2000012711:22:12-480,-900
0IHVM1LEK0X85MIG,IDTGE5O238KC3E46,I,2000012711:37:34-480,-900
0IHUZG8000X32MIG,ZXTKDYFYPLP04219,I,2000012715:15:46-480,-900
0IHVM4DY30X85MIG,LM9KBYL4V1WE1PST,I,2000012716:29:04-480,-900
0IHUZGF000X32MIG,TL0TRG7VYAAW4JA5,I,2000012716:30:48-480,-900
0IHVREP450X84MIG,RFONXYSWJ8QX22K4,I,2000012716:56:56-480,-900
0IHV39C000XD2MIG,M39QKAYBC9EGKNNS,I,2000012716:57:38-480,-900
0IHUKVR000XD1MIG,O5ZU1ARF371BY1DR,I,2000012716:58:40-480,-900
0IHUPD31I0X22MIG,W5F37LYE4DIO7GKQ,I,2000012717:00:08-480,-900
0IHV2LL2C0XD1MIG,O07OJCIQC43K31UL,I,2000012717:26:02-480,-900
0IHUZGO000X32MIG,LDGZD2PORBFV4R18,I,2000012717:26:32-480,-900
0IHVEJ3060X42MIG,DONMGV2R4EASRUB6,I,2000012717:27:08-480,-900
0IHUZH5000X32MIG,TYUMLGL9BUKP7FIK,I,2000012717:32:40-480,-900
0IHUZGS000X32MIG,C63NF7UDALL06P16,I,2000012717:41:02-480,-900
0IHUKQ82U0XD7MIG,COW4VFLYQ19I4WO0,I,2000012718:04:02-480,-900
0IHULOA000XD3MIG,WD37OD6H2QXBYDRM,I,2000012720:12:26-480,-900
0IHUYTZ000XD7MIG,MKJQ7BMM4RZEJ2QO,I,2000012720:13:46-480,-900
0IHV1VB000X31MIG,XHGAVOZWWK0XXAX5,I,2000012720:14:48-480,-900
0IHUZG3000X32MIG,HKARL0U9NLHATQWY,I,2000012720:16:12-480,-900
0IHUUYQ000XD1MIG,ZE9C9CK71V8IY0FJ,I,2000012720:56:42-480,-900
0IHUZHA000X32MIG,YYT7MBFJXDZ95Z20,I,2000012721:29:16-480,-900
0IHUVI42F0XD2MIG,P5Q6P9DT4FCJTZEH,I,2000012722:15:50-480,-900
0IHUZHD000X32MIG,B2GEXN4HD61FW191,I,2000012722:17:22-480,-900
0IHUX3S000XD7MIG,WDR77W6A5HHVM0OH,I,2000012722:18:28-480,-900
0IHUZGJ000X32MIG,LI3LMK1QBS3PG0CL,I,2000012722:40:02-480,-900
0IHUQ2W000XD3MIG,EATFF4FN0BLIQARP,I,2000012722:40:40-480,-900
0IHVNR43U0X83MIG,JSYJM5PFQ7EKGDFP,I,2000012801:40:04-480,-900
0IHVM5U040X85MIG,GZRZ0M5H7GDL4RM8,I,2000012801:40:42-480,-900
0IHUX22000X32MIG,GW11NBF2YPB24YUB,I,2000012801:41:08-480,-900
0IHUZHI000X32MIG,V7RS8R7GWEK1R2Q2,I,2000012802:06:56-480,-900
0IHUZHM000X32MIG,GP3NIN5OGZTAUBE5,I,2000012802:08:30-480,-900
0IHV1T0090X30MIG,TD8ZUDXIN9KRL2I3,I,2000012802:09:16-480,-900
0IHVN8J3G0X85MIG,DRMW37KYK7A3NEI2,I,2000012802:10:02-480,-900
0IHUS93000XD3MIG,S7G6A5W7O54DP0IK,I,2000012803:21:36-480,-900
0IHUPQC060XD3MIG,REGX7A6YN8GIQJQM,I,2000012803:22:08-480,-900
0IHUZHX000X32MIG,V7DCXENVSVO2JR20,I,2000012803:23:22-480,-900
0IHUX5A0Y0XD7MIG,TNN15XHE0YILJWJP,I,2000012803:23:50-480,-900
0IHUZHT000X32MIG,APBME0YVYAKUFBR7,I,2000012803:47:42-480,-900
0IHUZI9000X32MIG,MB461JPIQY8YM0OX,I,2000012803:49:12-480,-900
0IHUJTI1C0XD7MIG,CWAIJJ8KS7Z8WVTI,I,2000012803:49:36-480,-900
0IHUZIS000X32MIG,B7E63NDCL7H4MNLZ,I,2000012804:11:32-480,-900
0IHUZIK000X32MIG,H8M3W2WUWHAWW0AN,I,2000012804:12:06-480,-900
0IHUZIN060X32MIG,H8C1J5TAMEIUHBNV,I,2000012804:12:58-480,-900
0IHUYZK090XD7MIG,MQYWNNG3MSHNY3VF,I,2000012805:38:55-480,-900
0IHURQT000XD2MIG,UI6NDGTIHMOWR0SV,I,2000012805:59:56-480,-900
0IHUZIM050XD3MIG,SH74SOG7YT1EJ657,I,2000012806:00:26-480,-900
0IHULTC000X32MIG,YQWH5CPIINT8EMQ3,I,2000012806:00:50-480,-900
0IHUWB2O90XD7MIG,VHJJGB53TMK4DZ3A,I,2000012806:01:20-480,-900
0IHUZ8I090XD3MIG,D6JECII96EB48E8P,I,2000012806:19:52-480,-900
0IHUJVVFV0X32MIG,XU415JHMXPKYM2P0,I,2000012806:20:18-480,-900
0IHUHNT190XD7MIG,KKQUGO3WJLLJGFN3,I,2000012807:07:14-480,-900
0IHUO0R090X22MIG,L5X71HYG8E82TT02,I,2000012809:14:50-480,-900
0IHUZJK000X32MIG,T8TXRCOXB6ZH6HPG,I,2000012809:15:20-480,-900
0IHUWHR3Z0XD7MIG,OPBWBJ4XPVPE3UJE,I,2000012810:15:48-480,-900
0IHUYWC090XD3MIG,HKHWT15AU46ENOCW,I,2000012810:16:16-480,-900
0IHUY5X6G0XD3MIG,G69M8ORYAWGNM1B4,I,2000012810:17:16-480,-900
0IHUQM61G0XD3MIG,FSUKU8V9MYY8KZPU,I,2000012810:39:08-480,-900
0IHUJV5QQ0XD2MIG,E91RESDU9GJV3NRZ,I,2000012810:41:30-480,-900
0IHUZK7000X32MIG,KGW676XOQB3L94CK,I,2000012810:42:36-480,-900
0IHUZKA060X32MIG,RL5ZI17XYYZUMIEP,I,2000012811:59:10-480,-900
0IHUZCR060XD3MIG,Y56SIQNBKULMBHSA,I,2000012811:59:46-480,-900
0IHV186060X31MIG,LN1Z475MXQQT8QEM,I,2000012812:00:14-480,-900
0IHUZKR000X32MIG,ZN16OZQCTUU2KSO3,I,2000012812:00:40-480,-900
0IHVFKZ000X44MIG,WIYLXQ88N2URF4A7,I,2000012812:23:22-480,-900
0IHV1BQ2L0XD3MIG,H286V5O5NRCAFT5J,I,2000012812:24:06-480,-900
0IHUXWG000XD3MIG,J2V4Z7JK7SIOHZFB,I,2000012812:24:30-480,-900
0IHUUQ0000XD2MIG,JNJ6LCZ5S5I0WITI,I,2000012812:26:36-480,-900
0IHVKYP090X84MIG,WNST8PA89BAKQ3JE,I,2000012812:53:40-480,-900
0IHULAPIV0XD3MIG,XT2T9T7W001M3P2L,I,2000012812:54:10-480,-900
0IHUZJO060X32MIG,WHYPKC5B5VNNKSCS,I,2000012812:54:40-480,-900
0IHUZL0000X32MIG,ESU3SNYFDX3VD13N,I,2000012812:55:04-480,-900
0IHV4VS000X31MIG,PDBXT9LT343Y5N9I,I,2000012813:41:50-480,-900
0IHUZK2000X32MIG,DOEOO2M9P3EW12OG,I,2000012813:42:50-480,-900
0IHUZJ6000X32MIG,PIDWDQ96OVWG47JU,I,2000012813:43:30-480,-900
0IHUX7I000X31MIG,S2AXBYUU2VD3F12O,I,2000012813:55:46-480,-900
0IHVQ7W130X84MIG,UOGRNPDN37U5D0SA,I,2000012813:56:24-480,-900
0IHVNM8000X85MIG,F92PGSEI3FHYVGJ4,I,2000012813:56:48-480,-900
0IHULVI000XD2MIG,O4MGZQ13XOBILEAY,I,2000012813:57:14-480,-900
0IHUZKE060X32MIG,P9BS8FAHLL44Q9TF,I,2000012816:35:10-480,-900
0IHUZKM000X32MIG,P59LU7AACEX136H0,I,2000012816:35:54-480,-900
0IHV7QA000X31MIG,NQSVDBJCUC023K0D,I,2000012816:59:42-480,-900
0IHVJ9NBO0X78MIG,INSXZ67WYYN8VNZM,I,2000012817:00:18-480,-900
0IHUZLA060X32MIG,VX98TKKIH04EQZYV,I,2000012817:01:32-480,-900
0IHUZLJ000X32MIG,BQ7TM2K6YFHVHTUF,I,2000012817:02:58-480,-900
0IHV1M3000XD3MIG,W2QF3NPJWDW46CW3,I,2000012817:17:26-480,-900
0IHUZLN000X32MIG,IUC2W2NKDTLL3UKZ,I,2000012817:19:38-480,-900
0IHUWAQ000XD3MIG,USE5UDNF1WYTGP8B,I,2000012817:36:32-480,-900
0IHUZJA000X32MIG,TGAHE458JHMKH17B,I,2000012817:39:58-480,-900
0IHUJVSUF0XD2MIG,WZEQO99AVLDLDJF6,I,2000012817:43:38-480,-900
0IHVN07000X85MIG,KSW4ZQFRNE3X9UZT,I,2000012817:46:10-480,-900
0IHUWRF060XD7MIG,CJIQSIJ5OJXSHARW,I,2000012817:55:32-480,-900
0IHUZL6000X32MIG,H9UUUL11P8HMS3FJ,I,2000012817:56:08-480,-900
0IHUZKI000X32MIG,P5F6I4TN0IKBYEV1,I,2000012817:58:20-480,-900
0IHUZLF000X32MIG,JBDFOMVZDWEU4YZC,I,2000012818:01:00-480,-900
0IHUV9F2X0XD3MIG,Q4ODJKW017486KZE,I,2000012820:40:08-480,-900
0IHUZLR000X32MIG,XNS3NS2FO9CPNIRK,I,2000012820:40:44-480,-900
0IHV2YM090XD1MIG,R4PB6KVXDK0HKFRA,I,2000012820:41:10-480,-900
0IHUT132D0XD2MIG,V7V3POHBH0I84O7B,I,2000012820:42:30-480,-900
0IHUZLW000X32MIG,QPACVMYC7JKE8Z05,I,2000012821:25:44-480,-900
0IHULMC190XD3MIG,D56ML0GJKZTA8J46,I,2000012822:45:30-480,-900
0IHUKCD0O0X22MIG,R33H6QTZ3NPLVK13,I,2000012822:46:02-480,-900
0IHUZM5000X32MIG,C8AOGEGP9483YZP0,I,2000012903:21:52-480,-900
0IHUKH8000X31MIG,LNH1B2X1A99OCREL,I,2000012904:56:20-480,-900
0IHV1NP000XD3MIG,JTPY0L8ZXAMRXKAD,I,2000012904:56:40-480,-900
0IHUZM1000X32MIG,R8B83W5Z3N6A337P,I,2000012904:57:10-480,-900
0IHUZM9000X32MIG,M6IYFYG0NDA30IC6,I,2000012904:57:46-480,-900
0IHUZMC060X32MIG,R656P7HR6ZSZO4HH,I,2000012905:23:22-480,-900
0IHURF3000XD3MIG,DXI6PF8W7U1E0EEX,I,2000012905:24:22-480,-900
0IHUVNA2G0XD3MIG,GQGWP71JN1H046VP,I,2000012905:25:08-480,-900
0IHVGAO000X41MIG,PTYUGE8CP0POZ3OS,I,2000012905:34:38-480,-900
0IHULCV000XD7MIG,RFYWK4MU7NVB52L3,I,2000012905:41:34-480,-900
0IHV55F000X31MIG,VJ7CYUHFYJC1CPQ2,I,2000012907:02:38-480,-900
0IHUXHO1A0XD7MIG,AX58LZQTWFL6L331,I,2000012911:16:26-480,-900
0IHV453000X30MIG,BH0A13YLTB9IBX1W,I,2000012911:52:36-480,-900
0IHUZMT060X32MIG,HCT087068OR489UY,I,2000012911:53:40-480,-900
0IHUZMY000X32MIG,ZDIJS67E2S1YKIVS,I,2000012911:55:14-480,-900
0IHUZMM000X32MIG,YLKE1CPNJY2208HZ,I,2000012911:57:56-480,-900
0IHUZMQ000X32MIG,E63FS65UMBQLWOQG,I,2000012912:47:16-480,-900
0IHUNOK2A0XD2MIG,GYSSGBVFF50BJ9SA,I,2000012912:48:12-480,-900
0IHUZN2000X32MIG,Z1P2JJ2INJEJ6ZYO,I,2000012912:49:04-480,-900
0IHUJVZEO0X32MIG,AP45UUCFAUVJ0E39,I,2000012912:50:06-480,-900
0IHUZNB000X32MIG,YOB1F5O1ND4T635A,I,2000012913:31:22-480,-900
0IHUNMZ000XD3MIG,MMCUU77Y3CFARYZ3,I,2000012914:26:42-480,-900
0IHUZNF000X32MIG,B92RR1JCTFPISDH4,I,2000012914:33:12-480,-900
0IHURWI000X31MIG,NVWTT6PJM72S9ABW,I,2000012914:38:52-480,-900
0IHUZMI000X32MIG,PJC8CQTTUVZMTGDT,I,2000012914:46:36-480,-900
0IHUWGW000XD7MIG,A2DGXLWL4BY2L4B5,I,2000012917:35:56-480,-900
0IHUVYC000XD3MIG,XVV508CAO481WWLX,I,2000012918:26:14-480,-900
0IHVQEX000X84MIG,TMMQ8UMD4P6BZUNX,I,2000012918:31:18-480,-900
0IHUZNQ060X32MIG,VR2S2NRQ9IJ0966C,I,2000012918:59:02-480,-900
0IHUMPA3O0XD7MIG,A3Z7HSY9USMB7ZCO,I,2000012918:59:44-480,-900
0IHUZNM000X32MIG,ZYDOOZ5KMS7RAC9A,I,2000012919:00:38-480,-900
0IHUXGX000XD7MIG,OOL9KUY827C36HND,I,2000012920:45:02-480,-900
0IHUTFL000X32MIG,TW8UKLBQPHB7YFLP,I,2000012920:47:54-480,-900
0IHUZNV060X32MIG,FHVG2BS2WDZYIZEG,I,2000012921:45:54-480,-900
0IHUZNZ000X32MIG,HL13PXP2X1Y3EI5E,I,2000013002:37:30-480,-900
0IHUNWW000XD1MIG,F6LRXXGF9KWCDYN0,I,2000013005:19:16-480,-900
0IHUKMT000X22MIG,C2DK0LLF3KE38KYN,I,2000013005:19:44-480,-900
0IHUZO3000X32MIG,FT3PZWWOWS2P7C1G,I,2000013005:20:30-480,-900
0IHUZO9000X32MIG,T9PK9VYVKSHQX0G2,I,2000013005:51:02-480,-900
0IHUZOC060X32MIG,KKLRKS9O593PYY7W,I,2000013006:02:02-480,-900
0IHUZON000X32MIG,TXAV416EYAH8V9U5,I,2000013008:40:32-480,-900
0IHUJYH1P0X23MIG,RTWS2AHFHWLPG25Q,I,2000013008:41:38-480,-900
0IHUZOH000X32MIG,V77P253T390PKBW3,I,2000013008:42:38-480,-900
0IHUZOR000X32MIG,EFV0VWQDF7R4OQ04,I,2000013008:43:52-480,-900
0IHUUKT000XD2MIG,VTG3QB4312D6SFNX,I,2000013012:48:38-480,-900
0IHUZOW000X32MIG,VIUJUCRZZ4DY6LI9,I,2000013012:49:26-480,-900
0IHUOGZ000X31MIG,TX5G4XT0V3DQL4M1,I,2000013013:09:40-480,-900
0IHUZPJ000X32MIG,UJIU3E5OXMWG74LI,I,2000013013:12:24-480,-900
0IHVPT1000X83MIG,GIJS4XNL6Q2LLU9X,I,2000013013:22:06-480,-900
0IHUZPA000X32MIG,A85ZVOEGIEF4258T,I,2000013013:59:00-480,-900
0IHUZQ6000X32MIG,P9PSZQ4DS6AFN54D,I,2000013014:00:16-480,-900
0IHUZPY060X32MIG,YVX14KW78EUOZIC0,I,2000013014:01:44-480,-900
0IHUZP3000X32MIG,IKFQ41YK0R4HRXFZ,I,2000013014:03:14-480,-900
0IHUZPN000X32MIG,ES69WXEQ5CHOIQVM,I,2000013014:25:46-480,-900
0IHUZPE000X32MIG,KKMFIIMQN2OEM6S9,I,2000013014:27:14-480,-900
0IHUZPR000X32MIG,F9APY1PY84SUQ7JE,I,2000013014:33:02-480,-900
0IHUZQA000X32MIG,WBSFFW1Z8WQRLPYR,I,2000013016:41:56-480,-900
0IHUZPV000X32MIG,Y4A2QUBJIJWKFCL8,I,2000013016:57:18-480,-900
0IHUZQL000X32MIG,RBY723CSFVLGDG09,I,2000013016:58:04-480,-900
0IHUZQP000X32MIG,QCEVC0QNR3PIJ2Z6,I,2000013016:58:44-480,-900
0IHVN8I000X84MIG,VGCDWCJ0XWTV8TFB,I,2000013017:00:10-480,-900
0IHUZQE000X32MIG,CX6K9BPY5CB3P92J,I,2000013017:55:40-480,-900
0IHVQUV2X0X84MIG,AUUBNAQV8D02D723,I,2000013017:57:32-480,-900
0IHUL63000X32MIG,Y83ZK0D9U74F5IPB,I,2000013020:51:28-480,-900
0IHUZR7060X32MIG,XTTG1XMPUT8WCQD7,I,2000013021:38:14-480,-900
0IHUZR3000X32MIG,S88QHDHZ1ZARRWO6,I,2000013021:39:06-480,-900
0IHVBX1000X44MIG,VQS4M5HBQ1W5UV0I,I,2000013022:11:12-480,-900
0IHUVF7090X31MIG,SA1VWWGWMC0M0ZGD,I,2000013022:11:54-480,-900
0IHUP942T0XD3MIG,LG3S8Z6Z5BSPLHO4,I,2000013022:14:02-480,-900
0IHVJAE000X78MIG,VK2PI5DH2UF0RGJZ,I,2000013022:14:38-480,-900
0IHUZQY000X32MIG,JJM6H2E02PS5V87I,I,2000013022:39:48-480,-900
0IHUZDA000X32MIG,I8KLD2TG8XXP093S,I,2000013100:16:46-480,-900
0IHUZRB060X32MIG,ZVMC8E6759PC88VE,I,2000013101:57:02-480,-900
0IHUV0O000XD2MIG,KPLTBHUJCMOHV4GW,I,2000013101:57:50-480,-900
0IHVEFV000X41MIG,X9QU1V32Q3YAIY02,I,2000013101:58:34-480,-900
0IHUNKP000X30MIG,RVV74T3AI4V5LS84,I,2000013101:59:18-480,-900
0IHUW2SL60XD7MIG,W4IASQ47P5BNBGKA,I,2000013102:17:12-480,-900
0IHUZGM240XD7MIG,JFQUI6C3Z7UOS69R,I,2000013102:17:44-480,-900
0IHUZRK000X32MIG,L8AUUEUWFTX8U0PG,I,2000013102:18:52-480,-900
0IHVNNNRP0X83MIG,L0CJ31HSUCUF706L,I,2000013102:19:32-480,-900
0IHUW73M90XD7MIG,SINX2VFPR22O36UQ,I,2000013102:49:02-480,-900
0IHUPIL000X31MIG,BAB4MXBSB9YSFSRQ,I,2000013102:49:40-480,-900
0IHUJSOR60X23MIG,XGOB8A14HTO7AWW7,I,2000013102:50:28-480,-900
0IHUM3X0O0X22MIG,ODMOOAH3AGEXIQ87,I,2000013102:51:02-480,-900
0IHVNNMID0X83MIG,D0X99DBRU8AA8K1R,I,2000013103:08:14-480,-900
0IHVF20000X41MIG,TA1778ZX0PIHY8UV,I,2000013103:09:00-480,-900
0IHUS42000XD3MIG,ZQB1725LSH1VCDNB,I,2000013103:10:12-480,-900
0IHV2W4000X31MIG,ICLDDN9BS6JCDC0Q,I,2000013103:10:40-480,-900
0IHUNWW000XD2MIG,DG06840JTR8WEVHD,I,2000013104:56:36-480,-900
0IHUZSU000X32MIG,TZTFTGKOMPJ73P2W,I,2000013104:57:14-480,-900
0IHUZT3000X32MIG,GKA53O7ZPZQOV3B7,I,2000013104:58:28-480,-900
0IHUYA9000X31MIG,J3X87ABCEX1523D6,I,2000013104:59:06-480,-900
0IHUZRW000X32MIG,I5KF9O6VUBEKACQD,I,2000013105:12:06-480,-900
0IHUN8Q000X31MIG,JXHC0AIGTM2EGEZV,I,2000013105:12:58-480,-900
0IHV3NH000XD2MIG,AAXMNXSPSCLCADWP,I,2000013105:53:10-480,-900
0IHUJVS380X23MIG,V4YIKG9KXOLIRLQQ,I,2000013105:59:36-480,-900
0IHUZS9000X32MIG,Y3OA328Y0DTQVIZW,I,2000013106:01:50-480,-900
0IHUPVF000X30MIG,DTN8N7HUYHNWJWT1,I,2000013106:05:32-480,-900
0IHUZSD000X32MIG,E1JUX7K3YQ1AV0JM,I,2000013106:08:36-480,-900
0IHUZRG000X32MIG,E351T31YTZ66E8DJ,I,2000013106:18:52-480,-900
0IHUSIA000X32MIG,P4N1IAPBNTXUPNN4,I,2000013106:23:54-480,-900
0IHUNZL0Q0X22MIG,VJMHL52AVFC8NET8,I,2000013106:24:26-480,-900
0IHUZS1000X32MIG,KTJVPUHQIDA1X7RO,I,2000013106:26:12-480,-900
0IHUZGF000X31MIG,AMA428UTBQZV8WRG,I,2000013106:38:40-480,-900
0IHUOJO0V0XD7MIG,IJIGNFFBEQYO0XXC,I,2000013106:40:12-480,-900
0IHVFSC000X41MIG,ZPJ0P677JXC84NWC,I,2000013106:51:58-480,-900
0IHUYRU000XD7MIG,MDB4REO4OTIH33H6,I,2000013110:42:28-480,-900
0IHUZTF000X32MIG,GRZVMZM1TL9HAHJD,I,2000013110:43:16-480,-900
0IHUZTN000X32MIG,IPMG1ZC5UZH3RTCY,I,2000013110:44:32-480,-900
0IHUZI61I0XD2MIG,O6TTXYOCBWPWKVB1,I,2000013110:45:26-480,-900
0IHUWAO3R0XD7MIG,XS54342CU6TK5Q6V,I,2000013111:21:42-480,-900
0IHUVNR2F0XD3MIG,EI6ZAYYRR0ZQIJX9,I,2000013111:22:26-480,-900
0IHULBTP70XD3MIG,YJF44YGDUHY0Q0EH,I,2000013111:23:20-480,-900
0IHVAACHZ0X44MIG,PNN9K66DR4M31HXI,I,2000013111:23:58-480,-900
0IHUZU4000X32MIG,IXLGDTN273DD0E8R,I,2000013112:06:50-480,-900
0IHVNMFBQ0X83MIG,EI73C31ETUNQNXCW,I,2000013112:07:30-480,-900
0IHUHHJ000XD7MIG,GMFCN98QHUOJM46M,I,2000013112:08:42-480,-900
0IHUZTB060X32MIG,X0W8FGJHSO1SCFHJ,I,2000013113:59:16-480,-900
0IHUP2G0N0X22MIG,C4V3IJG2RD6RGDCJ,I,2000013114:00:12-480,-900
0IHUZT7000X32MIG,ORCNUOMSLIRLKOGF,I,2000013114:01:16-480,-900
0IHUQA01N0XD2MIG,R3ECCEFWPC25JCN7,I,2000013114:30:26-480,-900
0IHUR4J4W0XD3MIG,Y3TEBIAQ4ECCEY3M,I,2000013116:31:08-480,-900
0IHUZU8000X32MIG,DW1XSIRI50QQLLVE,I,2000013118:06:14-480,-900
0IHUZUG000X32MIG,KCACYLMFPJMFBTUX,I,2000013120:51:02-480,-900
0IHUZUM000X32MIG,VESGQ4FZSU6FXM64,I,2000013121:02:22-480,-900
0IHUL8DWD0XD3MIG,VZ3P02YS5XD9YXQF,I,2000013121:46:40-480,-900
0IHVC1B000X44MIG,Y53BJVRR592YFI6E,I,2000013121:57:18-480,-900
0IHUJSJO00X23MIG,EMXDKBFJZTBQJBY4,I,2000013121:57:52-480,-900
0IHV3564X0XD1MIG,J2Z5AZGIVXZ9FIE6,I,2000013121:58:26-480,-900
0IHUZUC000X32MIG,QZN5UQRY7XUR6MQW,I,2000013121:58:52-480,-900
0IHUZV0000X32MIG,XNB2B45HLQS4L3EI,I,2000013122:28:58-480,-900
0IHUZFN3O0XD1MIG,L65WYYO1PZDZOM30,I,2000013122:29:38-480,-900
0IHUKYR000X32MIG,AU3JR3Q64X95I67E,I,2000013122:30:02-480,-900
0IHUOBG0D0XD1MIG,F5BMD35YYB0AK873,I,2000013122:30:30-480,-900
0IHUZV4000X32MIG,P7SAWZ37U53ETE4S,I,2000013122:52:54-480,-900
0IHUIY8090XD7MIG,FITGYMVRTRSKMYCD,I,2000013122:59:34-480,-900
0IHUZUW000X32MIG,SCSLOKXWM2SIU45I,I,2000013123:00:10-480,-900
0IHV2QR000X30MIG,P8SWD1D3QP8I6QQQ,I,2000020100:16:56-480,-900
0IHV4LV060XD1MIG,HBLSNY3FS4I9I2MZ,I,2000020101:33:20-480,-900
0IHUZUS000X32MIG,KGNCAUR2LSKYTBJ7,I,2000020101:33:54-480,-900
0IHV03G630XD1MIG,TJY9NY1Q90LJC2SR,I,2000020101:34:28-480,-900
0IHUZVT000X32MIG,TKYJ65TSNKON2MDV,I,2000020101:35:00-480,-900
0IHUQRU170XD3MIG,RS8UIFB8RKVDK3IB,I,2000020101:59:34-480,-900
0IHVKV5000X84MIG,IQYEBK7UYX9MXDBI,I,2000020102:00:00-480,-900
0IHUNPZ000X23MIG,LYPIF5PUKVE6YH05,I,2000020102:00:40-480,-900
0IHUZVN000X32MIG,HDQVRHQFT06CA2XG,I,2000020102:25:36-480,-900
0IHVNZ4000X85MIG,AMJTM80IF6D6EHMJ,I,2000020102:37:36-480,-900
0IHVKLM980X84MIG,H5YOMB9R1OVYEPNI,I,2000020102:38:08-480,-900
0IHV1CL000XD3MIG,KFHGJH7U9B0T1MD9,I,2000020102:38:28-480,-900
0IHUM9V160XD3MIG,MRY8I6K33HG344AJ,I,2000020102:39:00-480,-900
0IHUYJR060XD7MIG,X5GIRRVLDCRWIWKP,I,2000020102:59:32-480,-900
0IHUZW2000X32MIG,OIZ85ZBYW46OW5HR,I,2000020103:00:16-480,-900
0IHUXH7000X31MIG,GHFND2YWFS7ILNFH,I,2000020103:00:56-480,-900
0IHUJTPHB0XD2MIG,JYJEYLJ7NWB3E702,I,2000020103:01:26-480,-900
0IHUZWE000X32MIG,K517PAU578NFR4US,I,2000020104:59:44-480,-900
